Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-1028.895	-1217.668	188.7731	0.3446162	1.332817	1.788909
6	-1037.147	-1225.745	188.5976	0.2865514	1.154167	2.115385
12	-1036.201	-1224.282	188.0803	0.384716	1.458012	2.115385
18	-1034.555	-1224.088	189.533	0.291963	1.373023	1.280948
24	-1035.489	-1224.315	188.8263	0.3773137	1.124053	1.849626
30	-1037.141	-1226.342	189.2007	0.3773137	1.675463	1.148449
36	-1048.736	-1238.14	189.405	0.3505444	1.664476	1.019984
42	-1032.457	-1221.693	189.2352	0.3610817	1.366841	1.401651
48	-1035.164	-1224.232	189.0678	0.3680881	1.295291	1.570888
54	-1031.947	-1220.435	188.4879	0.4382761	1.391078	1.818873
60	-1039.879	-1228.623	188.7444	0.3481251	1.193839	1.898859
66	-1034.949	-1224.41	189.461	0.3239398	1.192711	1.423095
72	-1035.42	-1224.823	189.4026	0.3568775	1.180351	1.423095
78	-1037.195	-1225.832	188.6368	0.3568775	1.156889	1.98386
84	-1032.489	-1221.838	189.349	0.3796121	1.430921	1.227589
90	-1046.613	-1234.746	188.133	0.3303446	0.9687456	2.467167
96	-1035.092	-1222.189	187.0976	0.5243807	1.074688	2.817931
102	-1029.369	-1217.579	188.2095	0.4055652	1.169949	2.192477
108	-1047.145	-1235.483	188.338	0.4159488	1.093592	2.145806
114	-1038.828	-1227.059	188.2315	0.454199	1.065227	2.188226
120	-1040.345	-1228.424	188.0794	0.2984287	1.098436	2.464679
126	-1040.718	-1229.139	188.4213	0.5526218	1.326459	1.777658
132	-1039.853	-1227.603	187.7492	0.5502779	1.321232	2.23193
138	-1030.108	-1219.29	189.1829	0.3829381	1.518396	1.28736
144	-1025.166	-1214.414	189.2473	0.3331868	1.172985	1.582883
150	-1042.568	-1230.214	187.6458	0.4455095	1.184555	2.494676
156	-1035.858	-1224.473	188.6154	0.4455095	1.295627	1.7877
162	-1046.87	-1236.158	189.2877	0.452808	1.68183	0.9195306
168	-1060.551	-1249.955	189.4039	0.4085303	1.604591	0.964594
174	-1034.227	-1222.498	188.2712	0.3704765	1.474639	1.997145
180	-1048.361	-1236.966	188.6055	0.3976601	1.511224	1.705973
186	-1046.443	-1235.514	189.0715	0.4820366	1.434437	1.298594
192	-1038.857	-1226.65	187.7934	0.4371335	1.279985	2.351074
198	-1039.128	-1226.845	187.7169	0.4371335	1.053554	2.541471
204	-1041.364	-1229.744	188.3798	0.4980948	1.34966	1.850442
210	-1031.371	-1219.657	188.286	0.4397022	1.234737	2.05864
216	-1029.345	-1217.859	188.5139	0.3793665	1.14226	2.044818
222	-1033.401	-1221.912	188.5107	0.4818843	1.209733	1.875188
228	-1033.47	-1222.137	188.6667	0.3812648	1.344442	1.80232
234	-1034.157	-1223.441	189.2841	0.4325083	1.43201	1.195904
240	-1032.149	-1221.484	189.3343	0.3758217	1.677305	1.025646
246	-1047.23	-1236.393	189.1627	0.3010727	1.722289	1.280714
252	-1036.677	-1225.939	189.2629	0.5356841	1.523779	0.966999
258	-1036.007	-1225.217	189.2097	0.5252513	1.726553	0.8148765
264	-1039.638	-1228.726	189.0886	0.4426451	1.546871	1.248613
270	-1041.581	-1230.807	189.2265	0.4300751	1.528334	1.166235
276	-1038.027	-1226.419	188.3927	0.4278206	1.263426	1.983074
